accountId,creditLineLimitType,limitAmount,usedAmount,availableAmount
8ad3f033-667c-4528-8570-ff84f81872d5,LIMITE_CREDITO_TOTAL,"{'amount': 2497.54, 'currency': 'BRL'}","{'amount': 1866.17, 'currency': 'BRL'}","{'amount': 631.3699999999999, 'currency': 'BRL'}"
72f0f7da-fa12-4491-bb5d-87e1adabe9a1,LIMITE_CREDITO_TOTAL,"{'amount': 11936.32, 'currency': 'BRL'}","{'amount': 7997.43, 'currency': 'BRL'}","{'amount': 3938.8899999999994, 'currency': 'BRL'}"
9a5f4260-4556-4fe0-9dc6-409c308b33d2,LIMITE_CREDITO_TOTAL,"{'amount': 11712.45, 'currency': 'BRL'}","{'amount': 6667.75, 'currency': 'BRL'}","{'amount': 5044.700000000001, 'currency': 'BRL'}"
4584be2e-4228-4062-a08a-8a8318f4fe97,LIMITE_CREDITO_TOTAL,"{'amount': 13399.18, 'currency': 'BRL'}","{'amount': 9558.0, 'currency': 'BRL'}","{'amount': 3841.1800000000003, 'currency': 'BRL'}"
67f53c81-4753-4d15-b063-e130f1f8b7f7,LIMITE_CREDITO_TOTAL,"{'amount': 154.42, 'currency': 'BRL'}","{'amount': 145.47, 'currency': 'BRL'}","{'amount': 8.949999999999989, 'currency': 'BRL'}"
fe48b381-6646-4ffc-9d39-1cdb760a7b72,LIMITE_CREDITO_TOTAL,"{'amount': 70.77, 'currency': 'BRL'}","{'amount': 47.46, 'currency': 'BRL'}","{'amount': 23.309999999999995, 'currency': 'BRL'}"
e10dab0d-ac97-4914-9c19-4610a7a5a85e,LIMITE_CREDITO_TOTAL,"{'amount': 17714.41, 'currency': 'BRL'}","{'amount': 6872.76, 'currency': 'BRL'}","{'amount': 10841.65, 'currency': 'BRL'}"
1108bea3-ae85-4bf8-bdc0-94667d0e342b,LIMITE_CREDITO_TOTAL,"{'amount': 22463.14, 'currency': 'BRL'}","{'amount': 3605.86, 'currency': 'BRL'}","{'amount': 18857.28, 'currency': 'BRL'}"
2ee06f74-c940-40b0-8a42-605a8a7bbbc3,LIMITE_CREDITO_TOTAL,"{'amount': 2683.39, 'currency': 'BRL'}","{'amount': 2172.94, 'currency': 'BRL'}","{'amount': 510.4499999999998, 'currency': 'BRL'}"
e9819bf4-43d8-4cc2-b76a-2d0bf48a0a44,LIMITE_CREDITO_TOTAL,"{'amount': 576.11, 'currency': 'BRL'}","{'amount': 26.08, 'currency': 'BRL'}","{'amount': 550.03, 'currency': 'BRL'}"
5cc1058d-4a9d-4140-9060-f671e63c0726,LIMITE_CREDITO_TOTAL,"{'amount': 2464.5, 'currency': 'BRL'}","{'amount': 146.97, 'currency': 'BRL'}","{'amount': 2317.53, 'currency': 'BRL'}"
80a1f513-082c-49d4-af58-05c2e5559003,LIMITE_CREDITO_TOTAL,"{'amount': 2589.05, 'currency': 'BRL'}","{'amount': 1968.07, 'currency': 'BRL'}","{'amount': 620.9800000000002, 'currency': 'BRL'}"
2eac2de4-1273-4293-90af-8922a4faaf9d,LIMITE_CREDITO_TOTAL,"{'amount': 10223.33, 'currency': 'BRL'}","{'amount': 8176.81, 'currency': 'BRL'}","{'amount': 2046.5199999999995, 'currency': 'BRL'}"
257d9d1e-91b2-4be3-9ec2-244c8bd9bc08,LIMITE_CREDITO_TOTAL,"{'amount': 9362.2, 'currency': 'BRL'}","{'amount': 3656.23, 'currency': 'BRL'}","{'amount': 5705.970000000001, 'currency': 'BRL'}"
3c3f8f66-14c7-40d8-9335-5f9e7f08b6d1,LIMITE_CREDITO_TOTAL,"{'amount': 10579.11, 'currency': 'BRL'}","{'amount': 2568.22, 'currency': 'BRL'}","{'amount': 8010.890000000001, 'currency': 'BRL'}"
6f3aea28-bf12-4437-b3c6-6b3f6c1152fc,LIMITE_CREDITO_TOTAL,"{'amount': 1643.83, 'currency': 'BRL'}","{'amount': 1406.6, 'currency': 'BRL'}","{'amount': 237.23000000000002, 'currency': 'BRL'}"
77fce48f-c4bc-4e5c-8265-14e28994e4c4,LIMITE_CREDITO_TOTAL,"{'amount': 572.73, 'currency': 'BRL'}","{'amount': 51.69, 'currency': 'BRL'}","{'amount': 521.04, 'currency': 'BRL'}"
265e1adf-b21b-42eb-a7d7-0ec12ac8811c,LIMITE_CREDITO_TOTAL,"{'amount': 4545.41, 'currency': 'BRL'}","{'amount': 2006.42, 'currency': 'BRL'}","{'amount': 2538.99, 'currency': 'BRL'}"
32ad0685-7c41-440e-82f8-789b89de9b4e,LIMITE_CREDITO_TOTAL,"{'amount': 10714.01, 'currency': 'BRL'}","{'amount': 5663.61, 'currency': 'BRL'}","{'amount': 5050.400000000001, 'currency': 'BRL'}"
13e083a0-51ad-4bb4-9225-750043ea2ae9,LIMITE_CREDITO_TOTAL,"{'amount': 3727.51, 'currency': 'BRL'}","{'amount': 367.42, 'currency': 'BRL'}","{'amount': 3360.09, 'currency': 'BRL'}"
a82bfef2-5c24-4866-8358-5c2d13a12afb,LIMITE_CREDITO_TOTAL,"{'amount': 3336.05, 'currency': 'BRL'}","{'amount': 173.24, 'currency': 'BRL'}","{'amount': 3162.8100000000004, 'currency': 'BRL'}"
cbbbf90b-24e9-488d-9b4a-d8f9c3d1c551,LIMITE_CREDITO_TOTAL,"{'amount': 3554.37, 'currency': 'BRL'}","{'amount': 2823.97, 'currency': 'BRL'}","{'amount': 730.4000000000001, 'currency': 'BRL'}"
1f8f2e09-d8eb-4054-90aa-588b485e072c,LIMITE_CREDITO_TOTAL,"{'amount': 440.38, 'currency': 'BRL'}","{'amount': 216.46, 'currency': 'BRL'}","{'amount': 223.92, 'currency': 'BRL'}"
74a6cffa-6e81-4920-9432-b46113cabfca,LIMITE_CREDITO_TOTAL,"{'amount': 467.37, 'currency': 'BRL'}","{'amount': 40.08, 'currency': 'BRL'}","{'amount': 427.29, 'currency': 'BRL'}"
13a1b9c8-b0a8-47dd-bb81-61f30613137f,LIMITE_CREDITO_TOTAL,"{'amount': 23643.36, 'currency': 'BRL'}","{'amount': 10463.29, 'currency': 'BRL'}","{'amount': 13180.07, 'currency': 'BRL'}"
2ed59405-92cb-4b6d-b170-54870c28f61a,LIMITE_CREDITO_TOTAL,"{'amount': 6735.85, 'currency': 'BRL'}","{'amount': 2563.63, 'currency': 'BRL'}","{'amount': 4172.22, 'currency': 'BRL'}"
c65b0051-1010-473d-a82a-62673e84adc9,LIMITE_CREDITO_TOTAL,"{'amount': 364.04, 'currency': 'BRL'}","{'amount': 290.17, 'currency': 'BRL'}","{'amount': 73.87, 'currency': 'BRL'}"
261c1030-ff7f-4850-9de7-9fa35a74cee6,LIMITE_CREDITO_TOTAL,"{'amount': 3232.98, 'currency': 'BRL'}","{'amount': 617.51, 'currency': 'BRL'}","{'amount': 2615.4700000000003, 'currency': 'BRL'}"
6cbbfef3-aab9-4706-b795-6fd9935e600a,LIMITE_CREDITO_TOTAL,"{'amount': 1289.53, 'currency': 'BRL'}","{'amount': 1267.68, 'currency': 'BRL'}","{'amount': 21.84999999999991, 'currency': 'BRL'}"
505a8597-d8d5-4475-95b9-fe5bf44d7e3f,LIMITE_CREDITO_TOTAL,"{'amount': 26824.17, 'currency': 'BRL'}","{'amount': 17088.02, 'currency': 'BRL'}","{'amount': 9736.149999999998, 'currency': 'BRL'}"
6f365dfe-6ab5-4884-aa64-10a7b61323a6,LIMITE_CREDITO_TOTAL,"{'amount': 4210.06, 'currency': 'BRL'}","{'amount': 3685.9, 'currency': 'BRL'}","{'amount': 524.1600000000003, 'currency': 'BRL'}"
c1d10dcb-adb2-4bd7-9743-38e61e4318df,LIMITE_CREDITO_TOTAL,"{'amount': 342.72, 'currency': 'BRL'}","{'amount': 6.43, 'currency': 'BRL'}","{'amount': 336.29, 'currency': 'BRL'}"
7635407e-2dee-44a7-ac7c-9f29ac164341,LIMITE_CREDITO_TOTAL,"{'amount': 2810.89, 'currency': 'BRL'}","{'amount': 287.52, 'currency': 'BRL'}","{'amount': 2523.37, 'currency': 'BRL'}"
3d1ca45d-71d5-4f5d-a6ca-06602f1f2b2a,LIMITE_CREDITO_TOTAL,"{'amount': 113.34, 'currency': 'BRL'}","{'amount': 65.04, 'currency': 'BRL'}","{'amount': 48.3, 'currency': 'BRL'}"
bdced403-038e-4570-9bb1-12332cc96490,LIMITE_CREDITO_TOTAL,"{'amount': 29350.95, 'currency': 'BRL'}","{'amount': 13715.92, 'currency': 'BRL'}","{'amount': 15635.03, 'currency': 'BRL'}"
363413d4-a17e-43b0-bc1d-358d57977239,LIMITE_CREDITO_TOTAL,"{'amount': 888.58, 'currency': 'BRL'}","{'amount': 460.19, 'currency': 'BRL'}","{'amount': 428.39000000000004, 'currency': 'BRL'}"
ce5a2d5f-2818-42e5-bbe7-0fcb79566e1a,LIMITE_CREDITO_TOTAL,"{'amount': 22900.23, 'currency': 'BRL'}","{'amount': 11277.06, 'currency': 'BRL'}","{'amount': 11623.17, 'currency': 'BRL'}"
a7f23fc8-0b8a-42cf-90b7-93ecc70371d1,LIMITE_CREDITO_TOTAL,"{'amount': 28878.96, 'currency': 'BRL'}","{'amount': 5809.48, 'currency': 'BRL'}","{'amount': 23069.48, 'currency': 'BRL'}"
725afcad-813c-44f7-9e77-36265691216a,LIMITE_CREDITO_TOTAL,"{'amount': 1176.36, 'currency': 'BRL'}","{'amount': 173.92, 'currency': 'BRL'}","{'amount': 1002.4399999999999, 'currency': 'BRL'}"
7a241737-daad-4e10-bfb5-af3327fc3308,LIMITE_CREDITO_TOTAL,"{'amount': 11791.98, 'currency': 'BRL'}","{'amount': 10538.46, 'currency': 'BRL'}","{'amount': 1253.5200000000004, 'currency': 'BRL'}"
053dc29a-59db-46ae-8f05-6495d1208962,LIMITE_CREDITO_TOTAL,"{'amount': 3024.52, 'currency': 'BRL'}","{'amount': 2652.66, 'currency': 'BRL'}","{'amount': 371.8600000000001, 'currency': 'BRL'}"
81db6513-17d7-4628-bdb9-0ef55ffc6c73,LIMITE_CREDITO_TOTAL,"{'amount': 10429.02, 'currency': 'BRL'}","{'amount': 6488.6, 'currency': 'BRL'}","{'amount': 3940.42, 'currency': 'BRL'}"
c6d0a6ad-3b29-427d-99f5-d60dd04ce761,LIMITE_CREDITO_TOTAL,"{'amount': 7671.98, 'currency': 'BRL'}","{'amount': 7235.63, 'currency': 'BRL'}","{'amount': 436.34999999999945, 'currency': 'BRL'}"
1e2e2560-e2aa-497e-9fa0-2fe72fa9db9c,LIMITE_CREDITO_TOTAL,"{'amount': 16433.4, 'currency': 'BRL'}","{'amount': 6036.68, 'currency': 'BRL'}","{'amount': 10396.720000000001, 'currency': 'BRL'}"
eccc3460-e768-40d1-b7b5-b7ccb05ed5c1,LIMITE_CREDITO_TOTAL,"{'amount': 4097.34, 'currency': 'BRL'}","{'amount': 3973.54, 'currency': 'BRL'}","{'amount': 123.80000000000018, 'currency': 'BRL'}"
23783b0a-472b-46c6-b16d-7a950a7d92f6,LIMITE_CREDITO_TOTAL,"{'amount': 75791.61, 'currency': 'BRL'}","{'amount': 45303.25, 'currency': 'BRL'}","{'amount': 30488.36, 'currency': 'BRL'}"
1ce5b336-373b-4d86-bbcc-5d15caf72430,LIMITE_CREDITO_TOTAL,"{'amount': 3757.81, 'currency': 'BRL'}","{'amount': 1320.63, 'currency': 'BRL'}","{'amount': 2437.18, 'currency': 'BRL'}"
6199ffd9-8d42-4555-a0c7-8f405fb7eac7,LIMITE_CREDITO_TOTAL,"{'amount': 2855.12, 'currency': 'BRL'}","{'amount': 1939.81, 'currency': 'BRL'}","{'amount': 915.31, 'currency': 'BRL'}"
a5b88195-10a7-44f6-9aa0-92521766fc4d,LIMITE_CREDITO_TOTAL,"{'amount': 29645.29, 'currency': 'BRL'}","{'amount': 11401.93, 'currency': 'BRL'}","{'amount': 18243.36, 'currency': 'BRL'}"
145a4ab0-0ac9-44be-a10e-b3af1fe00cd7,LIMITE_CREDITO_TOTAL,"{'amount': 1232.66, 'currency': 'BRL'}","{'amount': 715.99, 'currency': 'BRL'}","{'amount': 516.6700000000001, 'currency': 'BRL'}"
8328efa9-d87a-4875-9fc6-bd45730d6aba,LIMITE_CREDITO_TOTAL,"{'amount': 2933.35, 'currency': 'BRL'}","{'amount': 374.04, 'currency': 'BRL'}","{'amount': 2559.31, 'currency': 'BRL'}"
9ff1f276-2931-48f7-a531-a6ce0a60a2f4,LIMITE_CREDITO_TOTAL,"{'amount': 4585.14, 'currency': 'BRL'}","{'amount': 4453.56, 'currency': 'BRL'}","{'amount': 131.57999999999993, 'currency': 'BRL'}"
27c2641b-40ca-48da-88f1-791ba1b6306c,LIMITE_CREDITO_TOTAL,"{'amount': 3417.91, 'currency': 'BRL'}","{'amount': 342.76, 'currency': 'BRL'}","{'amount': 3075.1499999999996, 'currency': 'BRL'}"
f90fdef1-bc53-4b40-8930-b70ddec23f4a,LIMITE_CREDITO_TOTAL,"{'amount': 23181.33, 'currency': 'BRL'}","{'amount': 8164.4, 'currency': 'BRL'}","{'amount': 15016.930000000002, 'currency': 'BRL'}"
ce41f274-ad0e-447f-b69b-6239627bca17,LIMITE_CREDITO_TOTAL,"{'amount': 3617.0, 'currency': 'BRL'}","{'amount': 2247.84, 'currency': 'BRL'}","{'amount': 1369.1599999999999, 'currency': 'BRL'}"
ee1b7c62-fba9-40ab-a8ef-8e1b0f620fe3,LIMITE_CREDITO_TOTAL,"{'amount': 81159.73, 'currency': 'BRL'}","{'amount': 19319.52, 'currency': 'BRL'}","{'amount': 61840.20999999999, 'currency': 'BRL'}"
7c329bac-853d-4b5c-9bf7-8c490f28c41b,LIMITE_CREDITO_TOTAL,"{'amount': 405.26, 'currency': 'BRL'}","{'amount': 295.77, 'currency': 'BRL'}","{'amount': 109.49000000000001, 'currency': 'BRL'}"
601c7451-f240-46e8-8c4f-6bb2e47c8fb3,LIMITE_CREDITO_TOTAL,"{'amount': 7574.49, 'currency': 'BRL'}","{'amount': 347.49, 'currency': 'BRL'}","{'amount': 7227.0, 'currency': 'BRL'}"
b1443af8-78e3-4517-a6fa-62261499ec39,LIMITE_CREDITO_TOTAL,"{'amount': 24546.71, 'currency': 'BRL'}","{'amount': 19063.05, 'currency': 'BRL'}","{'amount': 5483.66, 'currency': 'BRL'}"
f4c1dfcb-3abd-4598-a11b-ff240e70647b,LIMITE_CREDITO_TOTAL,"{'amount': 1421.9, 'currency': 'BRL'}","{'amount': 1299.9, 'currency': 'BRL'}","{'amount': 122.0, 'currency': 'BRL'}"
ee680907-6161-4647-a438-35f1c7bcf97d,LIMITE_CREDITO_TOTAL,"{'amount': 418.5, 'currency': 'BRL'}","{'amount': 67.23, 'currency': 'BRL'}","{'amount': 351.27, 'currency': 'BRL'}"
8a99a561-d782-4bb5-8b36-26794ab1d5c3,LIMITE_CREDITO_TOTAL,"{'amount': 3681.44, 'currency': 'BRL'}","{'amount': 138.11, 'currency': 'BRL'}","{'amount': 3543.33, 'currency': 'BRL'}"
33ad350b-025a-435f-8ece-fcbcfbfac322,LIMITE_CREDITO_TOTAL,"{'amount': 873.42, 'currency': 'BRL'}","{'amount': 269.84, 'currency': 'BRL'}","{'amount': 603.5799999999999, 'currency': 'BRL'}"
6a1f7247-7c2b-4e66-a1e8-f2843133672a,LIMITE_CREDITO_TOTAL,"{'amount': 7.05, 'currency': 'BRL'}","{'amount': 6.54, 'currency': 'BRL'}","{'amount': 0.5099999999999998, 'currency': 'BRL'}"
26d14a85-5fa9-4eac-a835-7d491190fc03,LIMITE_CREDITO_TOTAL,"{'amount': 305.02, 'currency': 'BRL'}","{'amount': 20.33, 'currency': 'BRL'}","{'amount': 284.69, 'currency': 'BRL'}"
24002c17-d484-4062-8ebc-cb5211c83691,LIMITE_CREDITO_TOTAL,"{'amount': 2842.98, 'currency': 'BRL'}","{'amount': 361.22, 'currency': 'BRL'}","{'amount': 2481.76, 'currency': 'BRL'}"
45705eab-214a-4d10-9d5d-bf9db53446b6,LIMITE_CREDITO_TOTAL,"{'amount': 2417.87, 'currency': 'BRL'}","{'amount': 360.28, 'currency': 'BRL'}","{'amount': 2057.59, 'currency': 'BRL'}"
d0981860-244d-4343-8e11-b5f5bced31c9,LIMITE_CREDITO_TOTAL,"{'amount': 4700.02, 'currency': 'BRL'}","{'amount': 3399.11, 'currency': 'BRL'}","{'amount': 1300.9100000000003, 'currency': 'BRL'}"
afac8389-10e2-4eb4-8688-6e57cb0ef415,LIMITE_CREDITO_TOTAL,"{'amount': 2692.8, 'currency': 'BRL'}","{'amount': 439.62, 'currency': 'BRL'}","{'amount': 2253.1800000000003, 'currency': 'BRL'}"
9b89810a-a739-4d66-9214-bcfa3f1d1775,LIMITE_CREDITO_TOTAL,"{'amount': 810.88, 'currency': 'BRL'}","{'amount': 471.67, 'currency': 'BRL'}","{'amount': 339.21, 'currency': 'BRL'}"
a0f63fdc-70e8-4a29-92fb-2047df029cf0,LIMITE_CREDITO_TOTAL,"{'amount': 896.55, 'currency': 'BRL'}","{'amount': 885.86, 'currency': 'BRL'}","{'amount': 10.68999999999994, 'currency': 'BRL'}"
d2429547-6f78-423c-939b-09202ab79071,LIMITE_CREDITO_TOTAL,"{'amount': 594.4, 'currency': 'BRL'}","{'amount': 505.0, 'currency': 'BRL'}","{'amount': 89.39999999999998, 'currency': 'BRL'}"
ed5a602a-0f8c-4bda-b5bd-b15d0177bdc4,LIMITE_CREDITO_TOTAL,"{'amount': 23103.98, 'currency': 'BRL'}","{'amount': 3245.46, 'currency': 'BRL'}","{'amount': 19858.52, 'currency': 'BRL'}"
772d43c4-2387-4ea8-a78f-c51df8dd5d58,LIMITE_CREDITO_TOTAL,"{'amount': 521.16, 'currency': 'BRL'}","{'amount': 244.29, 'currency': 'BRL'}","{'amount': 276.87, 'currency': 'BRL'}"
72617650-f8e7-4256-9d22-75856229e318,LIMITE_CREDITO_TOTAL,"{'amount': 11725.54, 'currency': 'BRL'}","{'amount': 7970.93, 'currency': 'BRL'}","{'amount': 3754.6100000000006, 'currency': 'BRL'}"
5fb2335c-c74a-4d29-a6cc-2fa73d34a8cd,LIMITE_CREDITO_TOTAL,"{'amount': 3088.87, 'currency': 'BRL'}","{'amount': 1573.7, 'currency': 'BRL'}","{'amount': 1515.1699999999998, 'currency': 'BRL'}"
105a9255-f629-4ee7-b469-34daa9792fe8,LIMITE_CREDITO_TOTAL,"{'amount': 12567.14, 'currency': 'BRL'}","{'amount': 11870.58, 'currency': 'BRL'}","{'amount': 696.5599999999995, 'currency': 'BRL'}"
ae317017-9b12-4d83-a9b8-bfb44ae3ef64,LIMITE_CREDITO_TOTAL,"{'amount': 27177.42, 'currency': 'BRL'}","{'amount': 291.73, 'currency': 'BRL'}","{'amount': 26885.69, 'currency': 'BRL'}"
7b8371a7-54c9-4755-a574-1a31e1753001,LIMITE_CREDITO_TOTAL,"{'amount': 1283.44, 'currency': 'BRL'}","{'amount': 601.21, 'currency': 'BRL'}","{'amount': 682.23, 'currency': 'BRL'}"
90adb0c1-00cb-4b65-9613-b25d2ccbf2e3,LIMITE_CREDITO_TOTAL,"{'amount': 20297.42, 'currency': 'BRL'}","{'amount': 15167.21, 'currency': 'BRL'}","{'amount': 5130.209999999999, 'currency': 'BRL'}"
e7603538-de2a-4c9d-9be1-a53381b6ea50,LIMITE_CREDITO_TOTAL,"{'amount': 663.83, 'currency': 'BRL'}","{'amount': 618.4, 'currency': 'BRL'}","{'amount': 45.430000000000064, 'currency': 'BRL'}"
03d466db-07ee-4030-aac0-25a1d9dd7f8a,LIMITE_CREDITO_TOTAL,"{'amount': 14654.77, 'currency': 'BRL'}","{'amount': 10609.53, 'currency': 'BRL'}","{'amount': 4045.24, 'currency': 'BRL'}"
2011b68b-f044-43c3-a595-5e31e67268ed,LIMITE_CREDITO_TOTAL,"{'amount': 12921.69, 'currency': 'BRL'}","{'amount': 4241.95, 'currency': 'BRL'}","{'amount': 8679.740000000002, 'currency': 'BRL'}"
785e17be-046c-459a-9f8d-87229871f1df,LIMITE_CREDITO_TOTAL,"{'amount': 716.53, 'currency': 'BRL'}","{'amount': 520.7, 'currency': 'BRL'}","{'amount': 195.82999999999993, 'currency': 'BRL'}"
a2933e70-f128-466d-a3c7-8269a2cbdd04,LIMITE_CREDITO_TOTAL,"{'amount': 429.5, 'currency': 'BRL'}","{'amount': 199.75, 'currency': 'BRL'}","{'amount': 229.75, 'currency': 'BRL'}"
b7eef35f-e1c4-4139-94fc-0e9fc92f8810,LIMITE_CREDITO_TOTAL,"{'amount': 5931.84, 'currency': 'BRL'}","{'amount': 51.98, 'currency': 'BRL'}","{'amount': 5879.860000000001, 'currency': 'BRL'}"
b6a86bd1-b1aa-4ac4-a642-8969470a571e,LIMITE_CREDITO_TOTAL,"{'amount': 4361.34, 'currency': 'BRL'}","{'amount': 3985.95, 'currency': 'BRL'}","{'amount': 375.3900000000003, 'currency': 'BRL'}"
7c8955d8-8a4f-4011-b37e-f5ce320b6269,LIMITE_CREDITO_TOTAL,"{'amount': 159.84, 'currency': 'BRL'}","{'amount': 154.85, 'currency': 'BRL'}","{'amount': 4.990000000000009, 'currency': 'BRL'}"
f72b35d9-b959-46d4-a9d3-5ad7451b2d7c,LIMITE_CREDITO_TOTAL,"{'amount': 75546.03, 'currency': 'BRL'}","{'amount': 62528.38, 'currency': 'BRL'}","{'amount': 13017.650000000001, 'currency': 'BRL'}"
bb39e7b9-30a4-4b59-b146-af9581bf618f,LIMITE_CREDITO_TOTAL,"{'amount': 13868.92, 'currency': 'BRL'}","{'amount': 997.79, 'currency': 'BRL'}","{'amount': 12871.130000000001, 'currency': 'BRL'}"
f8320ba8-0d0b-44d9-814b-8fbf356dd98d,LIMITE_CREDITO_TOTAL,"{'amount': 151.13, 'currency': 'BRL'}","{'amount': 32.2, 'currency': 'BRL'}","{'amount': 118.92999999999999, 'currency': 'BRL'}"
23e39a3e-4791-408f-8642-9f32671f4a7b,LIMITE_CREDITO_TOTAL,"{'amount': 530.41, 'currency': 'BRL'}","{'amount': 3.57, 'currency': 'BRL'}","{'amount': 526.8399999999999, 'currency': 'BRL'}"
5beb1548-70d6-4c26-a726-fd8525da1106,LIMITE_CREDITO_TOTAL,"{'amount': 4793.11, 'currency': 'BRL'}","{'amount': 1611.1, 'currency': 'BRL'}","{'amount': 3182.0099999999998, 'currency': 'BRL'}"
729f2433-8eb4-4828-9cbe-6f5490b788b3,LIMITE_CREDITO_TOTAL,"{'amount': 7802.01, 'currency': 'BRL'}","{'amount': 3402.29, 'currency': 'BRL'}","{'amount': 4399.72, 'currency': 'BRL'}"
09c91a65-c5ff-4f81-a4ec-27dae13e6ac7,LIMITE_CREDITO_TOTAL,"{'amount': 240.96, 'currency': 'BRL'}","{'amount': 15.36, 'currency': 'BRL'}","{'amount': 225.60000000000002, 'currency': 'BRL'}"
cba8cab6-4fd2-474f-90bb-1b97e8dac36a,LIMITE_CREDITO_TOTAL,"{'amount': 4024.71, 'currency': 'BRL'}","{'amount': 1065.73, 'currency': 'BRL'}","{'amount': 2958.98, 'currency': 'BRL'}"
822717f2-06bb-4b7b-bf2d-5d3b61006d98,LIMITE_CREDITO_TOTAL,"{'amount': 3755.49, 'currency': 'BRL'}","{'amount': 124.49, 'currency': 'BRL'}","{'amount': 3631.0, 'currency': 'BRL'}"
292dca42-a506-4ae0-8146-a2ff6eb9b30c,LIMITE_CREDITO_TOTAL,"{'amount': 4320.35, 'currency': 'BRL'}","{'amount': 2000.4, 'currency': 'BRL'}","{'amount': 2319.9500000000003, 'currency': 'BRL'}"
be6138d1-22c4-4da8-8286-be3aad2bcc88,LIMITE_CREDITO_TOTAL,"{'amount': 595.01, 'currency': 'BRL'}","{'amount': 335.81, 'currency': 'BRL'}","{'amount': 259.2, 'currency': 'BRL'}"
07142070-34a6-40c6-a4c0-c7cbe7bd44c6,LIMITE_CREDITO_TOTAL,"{'amount': 22643.87, 'currency': 'BRL'}","{'amount': 13881.64, 'currency': 'BRL'}","{'amount': 8762.23, 'currency': 'BRL'}"
abb69073-5bea-47e3-806d-dd5ed58cf55d,LIMITE_CREDITO_TOTAL,"{'amount': 8985.81, 'currency': 'BRL'}","{'amount': 6078.03, 'currency': 'BRL'}","{'amount': 2907.7799999999997, 'currency': 'BRL'}"
b3e29b9d-af5a-4605-80ad-31fce62f9063,LIMITE_CREDITO_TOTAL,"{'amount': 950.28, 'currency': 'BRL'}","{'amount': 282.48, 'currency': 'BRL'}","{'amount': 667.8, 'currency': 'BRL'}"
dd18be99-1fac-4032-8364-f823eace4963,LIMITE_CREDITO_TOTAL,"{'amount': 1409.22, 'currency': 'BRL'}","{'amount': 430.19, 'currency': 'BRL'}","{'amount': 979.03, 'currency': 'BRL'}"
d0af6ae7-add2-425c-abdc-99b74b76242c,LIMITE_CREDITO_TOTAL,"{'amount': 2386.98, 'currency': 'BRL'}","{'amount': 928.94, 'currency': 'BRL'}","{'amount': 1458.04, 'currency': 'BRL'}"
8fa7bcdd-f5cc-427f-add4-8b20b3cec8f4,LIMITE_CREDITO_TOTAL,"{'amount': 94011.93, 'currency': 'BRL'}","{'amount': 11247.52, 'currency': 'BRL'}","{'amount': 82764.40999999999, 'currency': 'BRL'}"
243f66bb-f74e-4295-b1fa-b54fa9264650,LIMITE_CREDITO_TOTAL,"{'amount': 1790.56, 'currency': 'BRL'}","{'amount': 1316.39, 'currency': 'BRL'}","{'amount': 474.16999999999985, 'currency': 'BRL'}"
aea00f22-a64b-44d9-b96d-d6f4e0667067,LIMITE_CREDITO_TOTAL,"{'amount': 10322.39, 'currency': 'BRL'}","{'amount': 5398.43, 'currency': 'BRL'}","{'amount': 4923.959999999999, 'currency': 'BRL'}"
fb843e85-e941-409e-838e-00127e06603c,LIMITE_CREDITO_TOTAL,"{'amount': 14712.4, 'currency': 'BRL'}","{'amount': 13604.34, 'currency': 'BRL'}","{'amount': 1108.0599999999995, 'currency': 'BRL'}"
84dd8dc2-d7b3-45a3-9f90-896b02682b29,LIMITE_CREDITO_TOTAL,"{'amount': 449.28, 'currency': 'BRL'}","{'amount': 245.88, 'currency': 'BRL'}","{'amount': 203.39999999999998, 'currency': 'BRL'}"
94cf2771-4937-445d-9a80-037a14bc11ae,LIMITE_CREDITO_TOTAL,"{'amount': 2188.89, 'currency': 'BRL'}","{'amount': 523.66, 'currency': 'BRL'}","{'amount': 1665.23, 'currency': 'BRL'}"
f88d5355-699a-4898-9edc-a581849c1ce7,LIMITE_CREDITO_TOTAL,"{'amount': 4148.31, 'currency': 'BRL'}","{'amount': 563.82, 'currency': 'BRL'}","{'amount': 3584.4900000000002, 'currency': 'BRL'}"
74de8f28-23e2-4146-8b18-05fc583ba689,LIMITE_CREDITO_TOTAL,"{'amount': 8647.06, 'currency': 'BRL'}","{'amount': 5262.35, 'currency': 'BRL'}","{'amount': 3384.709999999999, 'currency': 'BRL'}"
2428e9d6-0dde-4996-bb40-aed93fc73e18,LIMITE_CREDITO_TOTAL,"{'amount': 3927.84, 'currency': 'BRL'}","{'amount': 2635.29, 'currency': 'BRL'}","{'amount': 1292.5500000000002, 'currency': 'BRL'}"
cea076b2-ce4d-4cee-90f4-df2ad73d2a26,LIMITE_CREDITO_TOTAL,"{'amount': 6275.37, 'currency': 'BRL'}","{'amount': 5399.68, 'currency': 'BRL'}","{'amount': 875.6899999999996, 'currency': 'BRL'}"
9c8ead90-cbc8-4ee2-a8dd-e9b6c8b04aa1,LIMITE_CREDITO_TOTAL,"{'amount': 1344.04, 'currency': 'BRL'}","{'amount': 322.61, 'currency': 'BRL'}","{'amount': 1021.43, 'currency': 'BRL'}"
1dfff646-e241-41ac-baf5-df71752af603,LIMITE_CREDITO_TOTAL,"{'amount': 21874.78, 'currency': 'BRL'}","{'amount': 20561.06, 'currency': 'BRL'}","{'amount': 1313.7199999999975, 'currency': 'BRL'}"
